Date,Open,High,Low,Close,Adj Close,Volume
2018-08-07,139.98,140.69,139.87,140.28,139.16,10034500.0
2018-08-08,139.98,140.99,139.83,140.68,139.56,5389500.0
2018-08-09,140.73,141.24,139.9,140.01,138.89,5679300.0
2018-08-10,139.88,140.74,139.25,139.73,138.61,6523500.0
2018-08-13,140.53,141.24,139.83,140.21,139.09,4817500.0
2018-08-14,140.3,140.99,139.88,140.76,139.64,5888700.0
2018-08-15,140.35,140.69,138.84,139.92,138.8,5288400.0
2018-08-16,141.07,141.49,140.42,140.65,139.74,5931700.0
2018-08-17,140.78,141.71,140.57,141.33,140.41,7699600.0
2018-08-20,141.54,141.6,140.7,140.94,140.02,4662200.0
2018-08-21,141.0,141.46,139.8,140.04,139.13,6854300.0
2018-08-22,139.85,141.53,139.85,141.14,140.22,4191700.0
2018-08-23,141.01,142.45,140.77,142.1,141.18,4426800.0
2018-08-24,142.32,144.38,142.32,144.2,143.26,5714000.0
2018-08-27,144.99,145.6,144.71,145.4,144.46,7194900.0
2018-08-28,145.63,146.17,144.87,145.2,144.26,4925700.0
2018-08-29,145.46,147.3,145.42,147.03,146.07,5192900.0
2018-08-30,146.82,147.71,146.36,146.74,145.79,7804600.0
2018-08-31,146.74,147.64,146.5,146.89,145.94,5786600.0
2018-09-04,146.93,147.86,146.67,147.8,146.84,7638100.0
2018-09-05,147.0,147.82,142.55,142.67,141.74,11363400.0
2018-09-06,143.29,144.7,142.54,144.5,143.56,9589200.0
2018-09-07,143.99,144.44,142.75,143.2,142.27,13626200.0
2018-09-10,144.13,144.44,143.21,144.08,143.14,5362700.0
2018-09-11,143.46,145.52,143.25,145.49,144.55,9895900.0
2018-09-12,145.85,146.8,145.07,146.57,145.62,6964100.0
2018-09-13,147.15,148.07,147.09,147.63,146.67,5803400.0
2018-09-14,147.91,148.37,147.35,147.84,146.88,4928300.0
2018-09-17,147.83,147.9,145.83,146.18,145.23,7708600.0
2018-09-18,146.2,148.09,145.95,147.63,146.67,5692100.0
2018-09-19,148.28,148.82,147.25,147.42,146.46,7432300.0
2018-09-20,147.99,149.49,147.2,149.24,148.27,7172700.0
2018-09-21,149.95,150.26,149.35,150.05,149.08,15628100.0
2018-09-24,149.16,149.65,147.27,149.11,148.14,6706700.0
2018-09-25,149.71,149.96,149.1,149.58,148.61,4230700.0
2018-09-26,150.0,150.42,149.04,149.27,148.3,5852400.0
2018-09-27,149.9,150.64,149.56,150.02,149.05,5868500.0
2018-09-28,149.81,150.37,149.55,150.09,149.12,6035900.0
2018-10-01,150.89,151.56,150.61,150.79,149.81,9802100.0
2018-10-02,150.84,150.84,149.17,149.67,148.7,8047500.0
2018-10-03,150.71,150.71,149.19,149.37,148.4,7521100.0
2018-10-04,149.18,149.28,146.1,146.76,145.81,9208900.0
2018-10-05,146.64,147.41,144.4,145.36,144.42,7085700.0
2018-10-08,145.01,145.01,140.18,141.89,140.97,11637300.0
2018-10-09,141.46,143.29,141.12,142.31,141.39,10798000.0
2018-10-10,142.57,142.69,135.21,135.52,134.64,15450100.0
2018-10-11,134.09,137.24,132.26,133.73,132.86,15657200.0
2018-10-12,138.48,140.98,137.43,140.06,139.15,12993300.0
2018-10-15,139.9,140.06,137.22,137.23,136.34,7953000.0
2018-10-16,138.71,142.14,138.68,141.74,140.82,11059500.0
2018-10-17,142.34,142.86,140.73,142.45,141.52,9170600.0
2018-10-18,142.46,142.46,137.95,139.29,138.39,10222600.0
2018-10-19,139.9,142.19,139.38,140.08,139.17,8696900.0
2018-10-22,140.97,141.54,139.51,140.64,139.73,6099500.0
2018-10-23,136.89,140.04,135.59,139.12,138.22,10736100.0
2018-10-24,139.7,140.18,134.0,134.26,133.39,13849600.0
2018-10-25,135.45,140.9,132.5,140.52,139.61,14985900.0
2018-10-26,137.98,139.87,136.06,137.74,136.85,12034900.0
2018-10-29,139.61,141.51,132.27,134.33,133.46,12768200.0
2018-10-30,133.08,134.86,129.79,132.76,131.9,15107600.0
2018-10-31,134.99,139.12,134.99,137.85,136.95,13205300.0
2018-11-01,139.0,140.87,137.49,140.83,139.92,16024000.0
2018-11-02,141.11,141.45,137.85,139.78,138.87,17063100.0
2018-11-05,139.8,140.21,138.07,139.8,138.89,6280000.0
2018-11-06,139.8,140.91,139.72,140.79,139.88,4732700.0
2018-11-07,142.34,144.9,142.32,144.78,143.84,20502100.0
2018-11-08,144.6,145.46,143.65,145.23,144.29,5927400.0
2018-11-09,144.2,144.57,142.36,143.93,143.0,8339800.0
2018-11-12,143.42,143.64,139.17,139.72,138.81,11335100.0
2018-11-13,140.35,141.9,139.01,139.72,138.81,6287000.0
2018-11-14,142.02,142.6,138.41,139.49,138.58,6613900.0
2018-11-15,138.85,141.91,137.93,141.84,141.17,8565000.0
2018-11-16,140.42,141.84,139.92,140.18,139.52,8628000.0
2018-11-19,140.47,140.57,134.25,134.76,134.13,16253000.0
2018-11-20,130.31,134.53,129.54,133.37,132.74,12720200.0
2018-11-21,134.36,135.78,133.63,134.42,133.79,7416300.0
