Date,Open,High,Low,Close,Adj Close,Volume
2019-01-15,102.51,105.05,101.88,105.01,103.83,31587600.0
2019-01-16,105.26,106.26,104.96,105.38,104.2,29853900.0
2019-01-17,105.0,106.63,104.76,106.12,104.93,28393000.0
2019-01-18,107.46,107.9,105.91,107.71,106.5,37427600.0
2019-01-22,106.75,107.1,104.86,105.68,104.49,32371300.0
2019-01-23,106.12,107.04,105.34,106.71,105.51,25874300.0
2019-01-24,106.86,107.0,105.34,106.2,105.01,23164800.0
2019-01-25,107.24,107.88,106.2,107.17,105.97,31225600.0
2019-01-28,106.26,106.48,104.66,105.08,103.9,29476700.0
2019-01-29,104.88,104.97,102.17,102.94,101.79,31490500.0
2019-01-30,104.62,106.38,104.33,106.38,105.19,49471900.0
2019-01-31,103.8,105.22,103.18,104.43,103.26,55636400.0
2019-02-01,103.78,104.1,102.35,102.78,101.63,35535700.0
2019-02-04,102.87,105.8,102.77,105.74,104.55,31315100.0
2019-02-05,106.06,107.27,105.96,107.22,106.02,27325400.0
2019-02-06,107.0,107.0,105.53,106.03,104.84,20609800.0
2019-02-07,105.19,105.59,104.29,105.27,104.09,29760700.0
2019-02-08,104.39,105.78,104.26,105.67,104.48,21461100.0
2019-02-11,106.2,106.58,104.97,105.25,104.07,18914100.0
2019-02-12,106.14,107.14,105.48,106.89,105.69,25056600.0
2019-02-13,107.5,107.78,106.71,106.81,105.61,18394900.0
2019-02-14,106.31,107.29,105.66,106.9,105.7,21784700.0
2019-02-15,107.91,108.3,107.36,108.22,107.01,26606900.0
2019-02-19,107.79,108.66,107.78,108.17,106.96,18038500.0
2019-02-20,107.86,107.94,106.29,107.15,106.4,21607700.0
2019-02-21,106.9,109.48,106.87,109.41,108.64,29063200.0
2019-02-22,110.05,111.2,109.82,110.97,110.19,27763200.0
2019-02-25,111.76,112.18,111.26,111.59,110.81,23750600.0
2019-02-26,111.26,113.24,111.17,112.36,111.57,21536700.0
2019-02-27,111.69,112.36,110.88,112.17,111.39,21487100.0
2019-02-28,112.04,112.88,111.73,112.03,111.25,29083900.0
2019-03-01,112.89,113.02,111.67,112.53,111.74,23501200.0
2019-03-04,113.02,113.25,110.8,112.26,111.47,26608000.0
2019-03-05,112.25,112.39,111.23,111.7,110.92,19538300.0
2019-03-06,111.87,112.66,111.43,111.75,110.97,17687000.0
2019-03-07,111.4,111.55,109.87,110.39,109.62,25339000.0
2019-03-08,109.16,110.71,108.8,110.51,109.74,22818400.0
2019-03-11,110.99,112.95,110.98,112.83,112.04,26491600.0
2019-03-12,112.82,113.99,112.65,113.62,112.83,26132700.0
2019-03-13,114.13,115.0,113.78,114.5,113.7,35513800.0
2019-03-14,114.54,115.2,114.33,114.59,113.79,30763400.0
2019-03-15,115.34,117.25,114.59,115.91,115.1,54681100.0
2019-03-18,116.17,117.61,116.05,117.57,116.75,31207600.0
2019-03-19,118.09,118.44,116.99,117.65,116.83,37588700.0
2019-03-20,117.39,118.75,116.71,117.52,116.7,28113300.0
2019-03-21,117.14,120.82,117.09,120.22,119.38,29854400.0
2019-03-22,119.5,119.59,117.04,117.05,116.23,33624500.0
2019-03-25,116.56,118.01,116.32,117.66,116.84,27067100.0
2019-03-26,118.62,118.71,116.85,117.91,117.09,26097700.0
2019-03-27,117.88,118.21,115.52,116.77,115.95,22733400.0
2019-03-28,117.44,117.58,116.13,116.93,116.11,18334800.0
2019-03-29,118.07,118.32,116.96,117.94,117.12,25399800.0
2019-04-01,118.95,119.11,118.1,119.02,118.19,22789100.0
2019-04-02,119.06,119.48,118.52,119.19,118.36,18142300.0
